doc_id,sentence_id,matched_form,context,start_char,end_char,cluster,umap1,umap2,dist_to_cluster_0,dist_to_cluster_1,dist_to_cluster_2
wealth.txt,7555,price,"It has been
      observed, in the foregoing part of this work, that ‘whatever regulations
      tend to sink the price, either of wool or of raw hides, below what it
      naturally would be, must, in an improved and cultivated country, have some
      tendency to raise the price of butcher’s meat.",276,281,1,-5.0286207,4.231179,6.2350717,5.3786483,5.398731
wealth.txt,7556,price,"The price, both of the
      great and small cattle which are fed on improved and cultivated land, must
      be sufficient to pay the rent which the landlord, and the profit which the
      farmer, has reason to expect from improved and cultivated land.",4,9,0,-3.4957073,3.4024408,6.2515135,6.545831,6.5574236
wealth.txt,7558,price,"Whatever part of this price,
      therefore, is not paid by the wool and the hide, must be paid by the
      carcase.",22,27,0,-1.6354692,3.406995,5.8331995,7.1120687,7.075158
wealth.txt,7560,price,"In what manner this price is to be divided upon the different parts
      of the beast, is indifferent to the landlords and farmers, provided it is
      all paid to them.",20,25,0,-1.5303283,3.2197077,5.882806,7.217952,7.211787
wealth.txt,7561,price,"In an improved and cultivated country, therefore, their
      interest as landlords and farmers cannot be much affected by such
      regulations, though their interest as consumers may, by the rise in the
      price of provisions.’ According to this reasoning, therefore, this
      degradation in the price of wool is not likely, in an improved and
      cultivated country, to occasion any diminution in the annual produce of
      that commodity; except so far as, by raising the price of mutton, it may
      somewhat diminish the demand for, and consequently the production of, that
      particular species of butcher’s meat, Its effect, however, even in this
      way, it is probable, is not very considerable.",212,217,1,-6.4766283,4.0143323,7.534553,6.245143,6.280362
wealth.txt,7561,price,"In an improved and cultivated country, therefore, their
      interest as landlords and farmers cannot be much affected by such
      regulations, though their interest as consumers may, by the rise in the
      price of provisions.’ According to this reasoning, therefore, this
      degradation in the price of wool is not likely, in an improved and
      cultivated country, to occasion any diminution in the annual produce of
      that commodity; except so far as, by raising the price of mutton, it may
      somewhat diminish the demand for, and consequently the production of, that
      particular species of butcher’s meat, Its effect, however, even in this
      way, it is probable, is not very considerable.",304,309,1,-5.1810174,4.6888943,9.032949,7.1318293,7.1162705
wealth.txt,7561,price,"In an improved and cultivated country, therefore, their
      interest as landlords and farmers cannot be much affected by such
      regulations, though their interest as consumers may, by the rise in the
      price of provisions.’ According to this reasoning, therefore, this
      degradation in the price of wool is not likely, in an improved and
      cultivated country, to occasion any diminution in the annual produce of
      that commodity; except so far as, by raising the price of mutton, it may
      somewhat diminish the demand for, and consequently the production of, that
      particular species of butcher’s meat, Its effect, however, even in this
      way, it is probable, is not very considerable.",485,490,1,-5.129569,4.531045,8.084657,6.5873785,6.569774
wealth.txt,7563,price,"The degradation in the
      quality of English wool, if not below what it was in former times, yet
      below what it naturally would have been in the present state of
      improvement and cultivation, must have been, it may perhaps be supposed,
      very nearly in proportion to the degradation of price.",303,308,0,-3.1561797,3.9279416,7.898053,8.299717,8.359944
wealth.txt,7564,price,"As the quality
      depends upon the breed, upon the pasture, and upon the management and
      cleanliness of the sheep, during the whole progress of the growth of the
      fleece, the attention to these circumstances, it may naturally enough be
      imagined, can never be greater than in proportion to the recompence which
      the price of the fleece is likely to make for the labor and expense which
      that attention requires.",339,344,0,-3.930505,3.2729728,6.6200104,6.8673906,6.930444
wealth.txt,7566,price,"Notwithstanding the degradation of price, English wool is said to have
      been improved considerably during the course even of the present century.",35,40,0,-3.2128928,4.0252905,8.109746,8.291758,8.333206
wealth.txt,7567,price,"The improvement, might, perhaps, have been greater if the price had been
      better; but the lowness of price, though it may have obstructed, yet
      certainly it has not altogether prevented that improvement.",58,63,0,-2.6488147,4.293273,7.1500993,7.682476,7.670908
wealth.txt,7567,price,"The improvement, might, perhaps, have been greater if the price had been
      better; but the lowness of price, though it may have obstructed, yet
      certainly it has not altogether prevented that improvement.",106,111,0,-2.8022728,4.120559,7.508868,8.164065,8.150458
wealth.txt,7574,price,"It would hurt the interest of the
      growers somewhat less than the prohibition, because it would not probably
      lower the price of wool quite so much.",130,135,1,-5.4085264,4.738682,7.5648336,6.5570874,6.5507894
wealth.txt,7579,price,"The great difference between the price in the home and
      that in the foreign market, presents such a temptation to smuggling, that
      all the rigour of the law cannot prevent it.",33,38,0,-5.445274,2.8575768,6.2181244,6.4025903,6.441055
wealth.txt,7597,price,"Our clock-makers
      and watch-makers are, it seems, unwilling that the price of this sort of
      workmanship should be raised upon them by the competition of foreigners.",74,79,0,-4.3592234,3.3029912,7.057619,7.40543,7.416256
wealth.txt,7627,price,"It was the
      intention of our manufacturers, that the whole produce of those countries
      should be imported into Great Britain; and in order that they themselves
      might be enabled to buy it at their own price, that no part of it should
      be exported again, but at such an expense as would sufficiently discourage
      that exportation.",216,221,0,-0.26364145,2.4693086,6.6230474,7.6171083,7.64756
wealth.txt,7659,price,"It is altogether for the benefit of the latter, that the former
      is obliged to pay that enhancement of price which this monopoly almost
      always occasions.",108,113,0,-2.9346757,4.035131,6.1755786,7.0542965,7.107681
wealth.txt,7661,price,"The home consumer
      is obliged to pay, first the tax which is necessary for paying the bounty;
      and, secondly, the still greater tax which necessarily arises from the
      enhancement of the price of the commodity in the home market.",201,206,1,-5.3070226,3.0411143,6.22943,5.169028,5.2798038
wealth.txt,7664,price,"The
      consumer, too, is obliged to pay whatever enhancement in the price of
      those very productions this forced exportation may occasion in the home
      market.",71,76,1,-5.220208,3.302599,6.536796,5.8130336,5.836192
wealth.txt,7667,price,"For the sake of that
      little enhancement of price which this monopoly might afford our
      producers, the home consumers have been burdened with the whole expense of
      maintaining and defending that empire.",49,54,0,-3.122116,4.0100045,7.140211,7.2458415,7.297982
